Fyn	350	danish	norse_pagan_reformed	Odense	DAN	JUT	1000	14
Fyn	988	danish	catholic	Odense	DAN	JUT	1000	14
Fyn	1000	danish	catholic	Odense	DAN	JUT	1100	14
Fyn	1200	danish	catholic	Odense	DAN	JUT	1300	14
Fyn	1399	danish	catholic	Odense	DAN	JUT	1500	14
Fyn	1536	danish	protestant	Odense	DAN	JUT	1500	14
Fyn	1658	danish	protestant	Odense	DAN	DAN	1500	14
Fyn	1940	danish	protestant	Odense	GER	DAN	1500	14
Midtjylland	-500	danish	norse_pagan_reformed	Aarhus	JUT	JUT	1000	15
Midtjylland	650	danish	norse_pagan_reformed	Aarhus	DAN	JUT	1000	15
Midtjylland	900	danish	catholic	Aarhus	DAN	JUT	1000	15
Midtjylland	1000	danish	catholic	Aarhus	DAN	JUT	1100	15
Midtjylland	1200	danish	catholic	Aarhus	DAN	JUT	1300	15
Midtjylland	1399	danish	catholic	Aarhus	DAN	JUT	1500	15
Midtjylland	1534	danish	catholic	Aarhus	DAN	DAN	1500	15
Midtjylland	1536	danish	protestant	Aarhus	DAN	DAN	1500	15
Midtjylland	1627	danish	protestant	Aarhus	DAN	HAB	1500	15
Midtjylland	1629	danish	protestant	Aarhus	DAN	DAN	1500	15
Midtjylland	1644	danish	protestant	Aarhus	DAN	SWE	1500	15
Midtjylland	1645	danish	protestant	Aarhus	DAN	DAN	1500	15
Midtjylland	1940	danish	protestant	Aarhus	GER	DAN	1500	15
Bohuslän	-500	norwegian	norse_pagan_reformed	Marstrand	undefined	undefined	1000	16
Bohuslän	380	norwegian	norse_pagan_reformed	Marstrand	GEW	undefined	1000	16
Bohuslän	750	norwegian	norse_pagan_reformed	Marstrand	VES	undefined	1000	16
Bohuslän	872	norwegian	norse_pagan_reformed	Marstrand	NOR	undefined	1000	16
Bohuslän	1030	norwegian	catholic	Marstrand	NOR	undefined	1000	16
Bohuslän	1450	norwegian	catholic	Marstrand	NOR	undefined	1100	16
Bohuslän	1523	norwegian	catholic	Marstrand	SWE	undefined	1100	16
Bohuslän	1532	norwegian	catholic	Marstrand	NOR	undefined	1100	16
Bohuslän	1536	norwegian	protestant	Marstrand	DAN	DAN	1100	16
Bohuslän	1550	norwegian	protestant	Marstrand	DAN	DAN	1203	16
Bohuslän	1600	norwegian	protestant	Marstrand	DAN	DAN	1903	16
Bohuslän	1650	norwegian	protestant	Marstrand	DAN	DAN	2103	16
Bohuslän	1658	norwegian	protestant	Marstrand	SWE	SWE	2103	16
Bohuslän	1677	norwegian	protestant	Marstrand	SWE	DAN	2103	16
Bohuslän	1679	norwegian	protestant	Marstrand	SWE	SWE	2103	16
Bohuslän	1680	swedish	protestant	Marstrand	SWE	SWE	2103	16
Bohuslän	1690	swedish	protestant	Uddevalla	SWE	SWE	2103	16
Bohuslän	1700	swedish	protestant	Uddevalla	SWE	SWE	2492	16
Bohuslän	1730	swedish	protestant	Uddevalla	SWE	SWE	1444	16
Bohuslän	1750	swedish	protestant	Uddevalla	SWE		2900	16
Akershus	-500	norwegian	norse_pagan_reformed	Oslo	undefined	undefined	1000	17
Akershus	750	norwegian	norse_pagan_reformed	Oslo	VES	undefined	1000	17
Akershus	800	norwegian	norse_pagan_reformed	Oslo	VES	undefined	1300	17
Akershus	872	norwegian	norse_pagan_reformed	Oslo	NOR	undefined	1300	17
Akershus	900	norwegian	norse_pagan_reformed	Oslo	NOR	undefined	1500	17
Akershus	1000	norwegian	norse_pagan_reformed	Oslo	NOR	undefined	1700	17
Akershus	1030	norwegian	catholic	Oslo	NOR	undefined	1700	17
Akershus	1100	norwegian	catholic	Oslo	NOR	undefined	1900	17
Akershus	1200	norwegian	catholic	Oslo	NOR	undefined	2100	17
Akershus	1300	norwegian	catholic	Oslo	NOR	undefined	2300	17
Akershus	1399	norwegian	catholic	Oslo	NOR	undefined	2500	17
Akershus	1450	norwegian	catholic	Oslo	NOR	undefined	1150	17
Akershus	1500	norwegian	catholic	Oslo	NOR	undefined	1340	17
Akershus	1536	norwegian	protestant	Oslo	DAN	undefined	1340	17
Akershus	1550	norwegian	protestant	Oslo	DAN	undefined	1625	17
Akershus	1600	norwegian	protestant	Oslo	DAN	undefined	2110	17
Akershus	1650	norwegian	protestant	Oslo	DAN	undefined	3100	17
Akershus	1700	norwegian	protestant	Oslo	DAN	undefined	5400	17
Akershus	1750	norwegian	protestant	Oslo	DAN	undefined	7000	17
Akershus	1800	norwegian	protestant	Oslo	DAN	undefined	11900	17
Akershus	1814	norwegian	protestant	Oslo	NOR	REB	11900	17
Akershus	1940	norwegian	protestant	Oslo	GER	REB	11900	17
Lappland	-500	sapmi	suomenusko	Kien Kasjarkka	undefined	undefined	1000	18
Lappland	750	sapmi	suomenusko	Kien Kasjarkka	SMI	undefined	1000	18
Lappland	1440	sapmi	suomenusko	Kien Kasjarkka	SWE	SWE	1000	18
Lappland	1634	sapmi	suomenusko	Kengis	SWE	SWE	400	18
Lappland	1640	swedish	suomenusko	Kengis	SWE	SWE	400	18
Lappland	1652	swedish	suomenusko	Kiruna	SWE	SWE	400	18
Lappland	1750	swedish	suomenusko	Kiruna	SWE	SWE	1070	18
Österbotten	-500	finnish	suomenusko	Korsholm	undefined	undefined	1000	19
Österbotten	750	finnish	suomenusko	Korsholm	TAV	undefined	1000	19
Österbotten	1348	finnish	catholic	Korsholm	SWE	undefined	1000	19
Österbotten	1527	finnish	protestant	Korsholm	SWE	undefined	1000	19
Österbotten	1598	finnish	protestant	Korsholm	SWE	POL	1000	19
Österbotten	1599	finnish	protestant	Korsholm	SWE	SWE	1000	19
Österbotten	1606	finnish	protestant	Vasa	SWE	SWE	1000	19
Österbotten	1650	finnish	protestant	Vasa	SWE	SWE	1250	19
Österbotten	1700	finnish	protestant	Vasa	SWE	SWE	1570	19
Österbotten	1742	finnish	protestant	Vasa	SWE	RUS	1570	19
Österbotten	1743	finnish	protestant	Vasa	SWE	SWE	1570	19
Österbotten	1750	finnish	protestant	Vasa	SWE	SWE	1900	19
Österbotten	1800	finnish	protestant	Vasa	SWE	SWE	2440	19
Österbotten	1808	finnish	protestant	Vasa	SWE	RUS	2440	19
Österbotten	1809	finnish	protestant	Vasa	RUS	RUS	2440	19
Österbotten	1917	finnish	protestant	Vasa	FIN	RUS	2440	19
Trøndelag	-500	norwegian	norse_pagan_reformed	Nidaros	undefined	undefined	1000	20
Trøndelag	750	norwegian	norse_pagan_reformed	Nidaros	HAL	undefined	1000	20
Trøndelag	872	norwegian	norse_pagan_reformed	Nidaros	NOR	undefined	1000	20
Trøndelag	997	norwegian	catholic	Nidaros	NOR	undefined	1000	20
Trøndelag	1217	norwegian	catholic	Trondheim	NOR	undefined	1000	20
Trøndelag	1450	norwegian	catholic	Trondheim	NOR	undefined	1150	20
Trøndelag	1470	norwegian	catholic	Trondheim	NOR	undefined	1250	20
Trøndelag	1500	norwegian	catholic	Trondheim	NOR	undefined	1500	20
Trøndelag	1536	norwegian	protestant	Trondheim	DAN	undefined	1500	20
Trøndelag	1550	norwegian	protestant	Trondheim	DAN	undefined	1900	20
Trøndelag	1564	norwegian	protestant	Trondheim	DAN	DAN	1900	20
Trøndelag	1600	norwegian	protestant	Trondheim	DAN	DAN	2100	20
Trøndelag	1650	norwegian	protestant	Trondheim	DAN	DAN	2400	20
Trøndelag	1658	norwegian	protestant	Trondheim	SWE	DAN	2400	20
Trøndelag	1660	norwegian	protestant	Trondheim	DAN	DAN	2400	20
Trøndelag	1700	norwegian	protestant	Trondheim	DAN	DAN	2600	20
Trøndelag	1750	norwegian	protestant	Trondheim	DAN	DAN	3400	20
Trøndelag	1800	norwegian	protestant	Trondheim	DAN	DAN	3800	20
Trøndelag	1814	norwegian	protestant	Trondheim	NOR	REB	3800	20
Trøndelag	1940	norwegian	protestant	Trondheim	GER	REB	3800	20
Hålogaland	-500	norwegian	norse_pagan_reformed	Steig	undefined	undefined	1000	21
Hålogaland	750	norwegian	norse_pagan_reformed	Steig	HAL	undefined	1000	21
Hålogaland	872	norwegian	norse_pagan_reformed	Steig	NOR	undefined	1000	21
Hålogaland	1000	norwegian	catholic	Steig	NOR	undefined	1000	21
Hålogaland	1450	norwegian	catholic	Steig	NOR	undefined	1150	21
Hålogaland	1500	norwegian	catholic	Steig	NOR	undefined	1250	21
Hålogaland	1536	norwegian	protestant	Steig	DAN	undefined	1250	21
Hålogaland	1550	norwegian	protestant	Steig	DAN	undefined	1580	21
Hålogaland	1600	norwegian	protestant	Steig	DAN	undefined	1850	21
Hålogaland	1650	norwegian	protestant	Steig	DAN	undefined	1980	21
Hålogaland	1700	norwegian	protestant	Steig	DAN	undefined	2578	21
Hålogaland	1750	norwegian	protestant	Steig	DAN	undefined	2900	21
Hålogaland	1800	norwegian	protestant	Steig	DAN	undefined	4500	21
Hålogaland	1814	norwegian	protestant	Steig	NOR	REB	4500	21
Hålogaland	1838	norwegian	protestant	Bodø	NOR	REB	4500	21
Hålogaland	1940	norwegian	protestant	Bodø	GER	REB	4500	21
Eidsiva	-500	norwegian	norse_pagan_reformed	Hamar	undefined	undefined	1000	22
Eidsiva	750	norwegian	norse_pagan_reformed	Hamar	VES	undefined	1000	22
Eidsiva	872	norwegian	norse_pagan_reformed	Hamar	NOR	undefined	1000	22
Eidsiva	1040	norwegian	catholic	Hamar	NOR	undefined	1000	22
Eidsiva	1450	norwegian	catholic	Hamar	NOR	undefined	1150	22
Eidsiva	1500	norwegian	catholic	Hamar	NOR	undefined	1240	22
Eidsiva	1531	norwegian	catholic	Hamar	NOR	REB	1240	22
Eidsiva	1532	norwegian	catholic	Hamar	NOR	NOR	1240	22
Eidsiva	1536	norwegian	protestant	Hamar	DAN	DAN	1240	22
Eidsiva	1550	norwegian	protestant	Hamar	DAN	DAN	1570	22
Eidsiva	1600	norwegian	protestant	Hamar	DAN	DAN	1880	22
Eidsiva	1650	norwegian	protestant	Hamar	DAN	DAN	2000	22
Eidsiva	1700	norwegian	protestant	Hamar	DAN	DAN	2154	22
Eidsiva	1750	norwegian	protestant	Hamar	DAN	DAN	2400	22
Eidsiva	1800	norwegian	protestant	Hamar	DAN	DAN	2900	22
Eidsiva	1814	norwegian	protestant	Hamar	NOR	REB	2900	22
Eidsiva	1940	norwegian	protestant	Hamar	GER	REB	2900	22
Bergenshus	-500	norwegian	norse_pagan_reformed	Bergen	undefined	undefined	1000	23
Bergenshus	750	norwegian	norse_pagan_reformed	Bergen	AGD	undefined	1000	23
Bergenshus	838	norwegian	norse_pagan_reformed	Bergen	VES	undefined	1000	23
Bergenshus	872	norwegian	norse_pagan_reformed	Bergen	NOR	undefined	1000	23
Bergenshus	1000	norwegian	norse_pagan_reformed	Bergen	NOR	undefined	1100	23
Bergenshus	1020	norwegian	catholic	Bergen	NOR	undefined	1100	23
Bergenshus	1100	norwegian	catholic	Bergen	NOR	undefined	1200	23
Bergenshus	1200	norwegian	catholic	Bergen	NOR	undefined	1300	23
Bergenshus	1300	norwegian	catholic	Bergen	NOR	undefined	1400	23
Bergenshus	1399	norwegian	catholic	Bergen	NOR	undefined	1500	23
Bergenshus	1450	norwegian	catholic	Bergen	NOR	undefined	1100	23
Bergenshus	1500	norwegian	catholic	Bergen	NOR	undefined	1280	23
Bergenshus	1531	norwegian	catholic	Bergen	NOR	REB	1280	23
Bergenshus	1532	norwegian	catholic	Bergen	NOR	NOR	1280	23
Bergenshus	1536	norwegian	protestant	Bergen	DAN	NOR	1280	23
Bergenshus	1550	norwegian	protestant	Bergen	DAN	NOR	1580	23
Bergenshus	1600	norwegian	protestant	Bergen	DAN	NOR	2400	23
Bergenshus	1650	norwegian	protestant	Bergen	DAN	NOR	4380	23
Bergenshus	1700	norwegian	protestant	Bergen	DAN	NOR	9500	23
Bergenshus	1750	norwegian	protestant	Bergen	DAN	NOR	12000	23
Bergenshus	1800	norwegian	protestant	Bergen	DAN	NOR	15240	23
Bergenshus	1814	norwegian	protestant	Bergen	NOR	REB	15240	23
Bergenshus	1940	norwegian	protestant	Bergen	GER	REB	15240	23
Agder	-500	norwegian	norse_pagan_reformed	Stavanger	undefined	undefined	1000	24
