Reifenstein Castle	castle	1110	1410	11.444441	46.878063	null
Schachenstein Castle	castle	1464	1764	15.2199	47.5187	null
Scharfenstein Castle (Kiedrich)	castle	1215	1515	8.08151	50.0477	null
Schwarzenfels Castle	castle	1280	1580	9.6708	50.3004	null
Château de Sedan	castle	1424	1724	4.9494444444444	49.701944444444	null
Steckelberg Castle	castle	1131	1431	9.6202777777778	50.336944444444	null
Steinsberg Castle	castle	1109	1409	8.87722	49.2144	null
Provideniya	urban-type settlement	1939	1989	-173.21722222222	64.428611111111	null
Ushakovo, Novomoskovsky Rural Okrug, Guryevsky District, Kaliningrad Oblast	city	1266	1566	20.249444444444	54.6125	null
Vordingborg Castle	castle	1175	1475	11.9125	55.0072222222	null
Český Šternberk Castle	national monument of the Czech Republic	1241	1541	14.926666666667	49.815	null
Sirgenstein Castle	castle ruin	1200	1500	9.7602	48.3876	null
Burgruine Finkenstein	null	1142	1442	13.9031	46.5466	null
Ärna	military airbase	1944	1994	17.588611111111	59.897222222222	null
Burgruine Leonstein	null	1166	1466	14.1292	46.639	null
Burgruine Liebenfels	castle	1312	1612	14.2817	46.7544	null
Treuenstein Castle	null	1276	1576	11.346621	46.511443	null
Yoros Castle	null	1262	1562	29.09444444	41.17861111	null
Welkom	town	1947	1997	26.720833333333	-27.983055555556	null
Vasilyevo, Zelenodolsky District, Republic of Tatarstan	urban-type settlement	1693	1843	48.678888888889	55.837777777778	null
Rásonysápberencs	municipality of Hungary	1930	1980	20.992669444444	48.306369444444	HUN Rásonysápberencs COA.jpg
Selenginsk	urban-type settlement	1961	2011	106.86666666667	52	null
Busch–Reisinger Museum	art museum	1903	1953	-71.1142	42.3717	null
Jacobabad	city	1847	1897	68.451388888889	28.276944444444	null
Fergana Oblast	null	1876	1926	70.9425	40.528611111111	Fergana obl coa.png
Butser Ancient Farm	Archaeological open air museum	1970	2020	-0.977	50.943	null
Butterworth, Eastern Cape	town	1827	1877	28.15	-32.333333333333	null
Uchkeken	village	1922	1972	42.515277777778	43.943888888889	null
Nizhneangarsk	urban-type settlement	1643	1793	109.57222222222	55.785833333333	null
Lavrentiya	village	1928	1978	-170.98890277778	65.584153611111	null
Gorny, Zabaykalsky Krai	urban-type settlement	1965	2015	113.03333333333	51.55	null
Luchegorsk	urban-type settlement	1966	2016	134.28333333333	46.45	null
Mys Shmidta	urban-type settlement	1931	1981	-179.45888888889	68.910555555556	null
Volokolamsk	city	1135	1435	35.95	56.033333333333	Coat of Arms of Volokolamsk (Moscow oblast).png
Prieska	town	1882	1932	22.743888888889	-29.668333333333	null
Senekal	town	1877	1927	27.6	-28.316666666667	null
Poltavskaya (rural locality)	Stanitsa	1794	1894	38.211666666667	45.366666666667	Coat of arms of Poltavskaya.png
Clarens, Free State	town	1912	1962	28.416666666667	-28.516666666667	null
Stutterheim	town	1876	1926	27.416666666667	-32.566666666667	null
Greytown, KwaZulu-Natal	town	1854	1904	30.583333333333	-29.066666666667	null
Riebeek West	town	1858	1908	18.867366666667	-33.350469444444	null
Somerset East	town	1825	1875	25.583333333333	-32.716666666667	null
McGregor, Western Cape	town	1861	1911	19.833333333333	-33.95	null
CEA-Leti: Laboratoire d'électronique des technologies de l'information	company	1967	2017	5.705	45.1944	null
Vryheid	town	1884	1934	30.791388888889	-27.769444444444	null
Swellendam	town	1746	1846	20.433333333333	-34.033333333333	null
Dmitrov	city	1154	1454	37.533333333333	56.35	Coat of Arms Dmitrov.png
Iultin	administrative territorial entity of Russia	1953	2003	-178.73888888889	67.876111111111	null
COPPPAL	organization	1979	2029	-58.3825	-34.6027	null
Kalach-na-Donu	city	1708	1808	43.533333333333	48.683333333333	Kalach na donu gerb.png
Långe Erik	listed building in Sweden	1845	1895	17.097	57.367027777778	null
Churchill War Rooms	architectural structure	1984	2034	-0.129028	51.5021	null
Arsuf	null	1101	1401	34.8068	32.1952	null
Lovozero (rural locality)	village	1574	1724	35.011666666667	68.033333333333	Coat of Arms of Lovozero (Murmansk oblast) (1989).png
Verkhniye Kigi	village	1703	1803	58.604275	55.405332	null
Revda, Murmansk Oblast	urban-type settlement	1950	2000	34.559166666667	67.936944444444	Coat of Arms of Revda (Murmansk oblast) (1992).png
Caerlaverock Castle	category A listed building	1300	1600	-3.524	54.9756	null
Café Opera	nightclub	1980	2030	18.071044444444	59.330097222222	null
Thohoyandou	town	1979	2029	30.483333333333	-22.95	null
Musina	town	1968	2018	30.041666666667	-22.338055555556	null
Cafe Terrace at Night	painting	1888	1938	4.62722	43.6775	null
Tomilino	urban-type settlement	1894	1944	37.95	55.65	Tomilino coat of arms.png
Ust-Nera	urban-type settlement	1937	1987	143.23611111111	64.568055555556	null
Roslyakovo, Murmansk Oblast	urban-type settlement	1959	2009	33.219444444444	69.051388888889	Coat of Arms of Roslyakovo (Murmansk oblast) (1990).png
Muzhi, Yamalo-Nenets Autonomous Okrug	village	1840	1890	64.698611111111	65.398055555556	null
Gunib	village	1862	1912	46.961666666667	42.386666666667	null
Aleysk	city	1913	1963	82.783333333333	52.5	RUS Алейск COA.gif
Senarica	frazione of Italy	1343	1643	13.513888888889	42.5475	null
Belokurikha	city	1803	1853	84.983333333333	52	Coat of Arms of Belokurikha.svg
Wazirabad	city	1867	1917	74.166666666667	32.75	null
Tomb of Francis II, Duke of Brittany	sculpture	1502	1652	-1.55015	47.2183	null
Biysk	city	1709	1809	85.166666666667	52.516666666667	Coat of Arms of Biysk (Altai krai) (1804).png
Savanur	human settlement	1672	1822	75.35	14.967	null
Dunyapur	Tehsils of Pakistan	1924	1974	71.74083333	29.80166667	null
Virginia, Free State	town	1970	2020	26.9	-28.116666666667	null
Aznakayevo	city	1762	1862	53.066666666667	54.85	Aznakeevskii rayon gerb.png
Whittlesea, Eastern Cape	town	1847	1897	26.816666666667	-32.166666666667	null
Natalia Republic	former country	1839	1843	26	-29	null
Dyurtyulinsky District	municipal district	1930	1980	54.866667	55.483333	Coat of Arms of Dyurtyuli rayon (Bashkortostan).png
Camper and Nicholsons	null	1782	1882	-1.11777778	50.79583333	null
Ak-Dovurak	city	1964	2014	90.6	51.166666666667	Akdovurak сoat of arms.png
Gömör és Kis-Hont County	null	1786	1886	20.01666667	48.38333333	null
Aksay, Rostov Oblast	city	1570	1720	39.866666666667	47.266666666667	Coat of Arms of Aksai (Rostov oblast).png
Alagir	city	1850	1900	44.216666666667	43.033333333333	null
Canadian Canoe Museum	museum	1957	2007	-78.3298	44.2877	null
Canadian Museum of History	museum	1856	1906	-75.708888888889	45.429722222222	null
Canadian Soccer Hall of Fame	award	1997	2047	-79.608	43.773	null
Canadian War Museum	list of national museums	1880	1930	-75.716829	45.417156	null
Alatyr, Chuvash Republic	city	1552	1702	46.583333333333	54.85	Coat Alatyr with the crown.svg
Aldan, Russia	city	1924	1974	125.38333333333	58.6	AldanWapen.jpg
Carmen Miranda Museum	museum	1976	2026	-43.1722	-22.9416	null
Museu de Ciências Naturais da Fundação Zoobotânica do Rio Grande do Sul	paleontology	1954	2004	-51.17722222	-30.05166667	null
Alexandrovsk, Perm Krai	city	1783	1883	57.583333333333	59.166666666667	null
Alexeyevka, Belgorod Oblast	city	1685	1835	38.683333333333	50.633333333333	Coat of Arms of Alekseevka (Belgorod oblast).svg
Aleksin	city	1348	1648	37.066666666667	54.5	Coat of Arms of Aleksin (Tula oblast).png
Cape Flats	null	1950	2000	18.666666666667	-34	null
Jericoacoara National Park	national park	2002	2052	-40.5	-2.8	null
Amursk	city	1958	2008	136.9	50.216666666667	null
Anzhero-Sudzhensk	city	1897	1947	86.033333333333	56.083333333333	Coat of Arms of Anzhero-Sudzhensk (Kemerovo oblast).png
Tōyō Bunko	library	1924	1974	139.74856111111	35.731280555556	null
Apatity	city	1926	1976	33.393333333333	67.5675	Coat of Arms of Apatity (Murmansk oblast) (1973).png
Aprelevka	city	1899	1949	37.05	55.533333333333	Gerb Aprelevka.gif
Aramil	city	1675	1825	60.833333333333	56.7	Coat of Arms of Aramil (Sverdlovsk oblast).png
Arzamas	city	1578	1728	43.8	55.383333333333	Coat of arms of Arzamas (Nizhny Novgorod oblast).svg
East Prussia	Provinces of Prussia	1772	1945	20.483333333333	54.733333333333	Wappen Preußische Provinzen - Ostpreußen.png
The Leonardo (Salt Lake City)	null	2011	2061	-111.884	40.7589	null
Arkadak	city	1721	1821	43.5	51.933333333333	Coat of Arms of Arkadak (Saratov oblast).png
Kasai Rinkai Park	park	1989	2039	139.86257	35.64286	null
Magdalena Partido	partido	1611	1761	-57.516666666667	-35.083333333333	Escudo magda.jpg
Máramaros County	null	1876	1926	23.88333333	47.93333333	null
Asbest	city	1889	1939	61.466666666667	57	Coat of Arms of Asbest (Sverdlovsk oblast).png
Asino	city	1896	1946	86.15	57	null
Tokorozawa Aviation Museum	museum	1993	2043	139.472	35.7989	null
Akhtubinsk	city	1959	2009	46.166666666667	48.283333333333	Gerb-Akhtubinsk-new.jpg
Achinsk	city	1683	1833	90.5	56.266666666667	Coat of arms of Achinsk (2006).png
Asha, Russia	city	1898	1948	57.25	55	Coat of Arms of Asha (Chelyabinsk oblast).png
Maritime, Fluvial and Harbour Museum of Rouen	museum	1999	2049	1.060739	49.444705	null
Baykalsk	city	1961	2011	104.15611111111	51.517222222222	null
Baymak	city	1748	1848	58.316666666667	52.583333333333	null
Bunge Airbase	military airbase	1939	1989	19.03416667	57.85	null
Carnival Festival	Dark ride	1984	2034	5.052284	51.652321	null
Carnegie Museum of Natural History	natural history museum	1896	1946	-79.9506	40.4436	null
Szilágy County	null	1876	1926	23.05	47.1833	null
Carolina Rediviva	building	1841	1891	17.631111111111	59.855	null
Restoration (Spain)	null	1874	1931	-3.6919444444444	40.418888888889	Coat of Arms of Spain (1874-1931) Golden Fleece and Mantle Variant.svg
Bakal, Russia	city	1757	1857	58.8	54.933333333333	Coat of Arms of Bakal (Chelyabinsk oblast).png
Baksan (town)	city	1891	1941	43.533333333333	43.683333333333	Gerb-Baksan-1968.gif
Balakhna	city	1536	1686	43.540277777778	56.480833333333	Coat of Arms of Balakhna (Nizhny Novgorod oblast) (1781).png
Balakovo	city	1762	1862	47.8	52	Coat of Arms of Balakovo (Saratov oblast).png
Baley, Russia	city	1736	1836	116.63333333333	51.583333333333	Coat of arm baley.jpg
Barabinsk	city	1893	1943	78.35	55.35	null
Bataysk	city	1769	1869	39.75	47.133333333333	Coat of Arms of Bataisk (Rostov oblast) (2003).png
Belaya Kalitva	city	1703	1803	40.783333333333	48.166666666667	Coat of Arms of Belaya Kalitva (Rostov oblast).png
Belaya Kholunitsa	city	1764	1864	50.85	58.833333333333	null
Pacifico Yokohama	arena	1991	2041	139.63638889	35.45833333	null
Sonkovo	urban-type settlement	1870	1920	37.158333333333	57.780555555556	null
Yomiuriland	amusement park	1964	2014	139.519	35.6258	null
Belebey	city	1757	1857	54.133333333333	54.1	Coat of Arms of Belebei (Bashkortostan).png
Belovo, Kemerovo Oblast	city	1726	1826	86.3	54.416666666667	Coat of Arms of Belovo (Kemerovo oblast).png
Belogorsk, Amur Oblast	city	1860	1910	128.48333333333	50.916666666667	Coat of Arms of Belogorsk (Amur oblast).png
Casoria Contemporary Art Museum	null	2005	2055	14.29861111	40.91416667	null
Beloretsk	city	1762	1862	58.4	53.966666666667	Coat of Arms of Beloretsk (Bashkortostan).png
Shinjuku Nomura Building	null	1978	2028	139.69527778	35.69277778	null
Castle of Capdepera	castle	1300	1600	3.43319444	39.70444444	null
Museum of Maritime Science	maritime museum	1974	2024	139.77277778	35.61944444	null
Ancient Orient Museum	art museum	1978	2028	139.720785	35.728534	null
Marunouchi Building	skyscraper	2002	2052	139.69319444	35.69333333	null
Paleontological Museum of Uppsala University	museum	1999	2049	17.62583333	59.84972222	null
Castillo de la Real Fuerza	castle	1558	1708	-82.3498	23.141	null
Beloyarsky, Khanty-Mansi Autonomous Okrug	city	1969	2019	66.666666666667	63.716666666667	Coat of Arms of Beloyarsky (Khanty-Mansia).png
Yoshinogari site	null	2001	2051	130.384	33.325	null
Umekoji Steam Locomotive Museum	railway museum	1972	2022	135.743	34.9872	null
Berezniki	city	1932	1982	56.783333333333	59.416666666667	Coat of Arms of Berezniki (Perm krai) (1981).png
Museu Picasso	art museum	1963	2013	2.18059444	41.38535	null
Narayanhity Palace	museum	2006	2056	85.32	27.71555556	null
Beryozovsky, Kemerovo Oblast	city	1949	1999	86.25	55.666666666667	Berezovskii city coat of arms (Kemerovo Oblast).png
Kremnica Mint	mint	1328	1628	18.91666667	48.70388889	null
Canal City Hakata	shopping mall	1996	2046	130.41055556	33.59111111	null
Beslan	city	1847	1897	44.533333333333	43.183333333333	null
Mercia	null	527	918	-1.6	52.6	Coat of arms of Mercie.svg
Edo-Tokyo Open Air Architectural Museum	museum	1993	2043	139.51261389	35.71582222	null
Birsk	city	1663	1813	55.533333333333	55.416666666667	Coat of Arms of Birsk (Bashkortostan).png
Doual'art	null	1991	2041	9.687081	4.043348	null
Blagoveshchensk, Republic of Bashkortostan	city	1756	1856	55.983333333333	55.033333333333	Coat of Arms of Blagoveschensk (Bashkortostan).png
Bukovina	geographic region	1775	1918	26	48	Wappen Herzogtum Bukowina.png
County Coleraine	null	1585	1735	-6.668	55.132	null
Bobrov, Bobrovsky District, Voronezh Oblast	city	1698	1848	40.032222222222	51.094444444444	Coat of Arms of Bobrov (Voronezh oblast).png
Bogdanovich (town)	city	1885	1935	62.05	56.783333333333	Coat of Arms of Bogdanovich (Sverdlovsk oblast).png
Bogoroditsk	city	1663	1813	38.133333333333	53.766666666667	Coat of Arms of Bogoroditsk (Tula oblast).png
Bogorodsk, Bogorodsky District, Nizhny Novgorod Oblast	city	1570	1720	43.507222222222	56.099722222222	Coat of Arms of Bogorodsk (N Novgorod oblast).png
Bogotol	city	1893	1943	89.516666666667	56.2	Bogotol city gerb.png
Boguchar	city	1704	1804	40.55	49.933333333333	Coat of Arms of Boguchar (Voronezh oblast).png
Bodaybo	city	1864	1914	114.2	57.85	Coat of Arms of Bodaibo (Irkutsk oblast).svg
Bolotnoye	city	1805	1855	84.4	55.666666666667	Coat of Arms of Bolotnoe (Novosibirsk oblast).png
Bolshoy Kamen	city	1947	1997	132.35	43.116666666667	Coat of Arms of Bolshoy Kamen (Primorsky kray).png
Borzya	city	1899	1949	116.53333333333	50.383333333333	Coat of Arms of Borzya (Chita oblast).png
Giardino botanico Clelia Durazzo Grimaldi	botanical garden	1794	1894	8.81694444	44.43055556	null
Khmer Republic	null	1970	1975	105.6	12.25	Coat of arms of The Khmer Republic.jpg
Kalmar Nation, Lund	Nation	1696	1846	13.19847222	55.70647222	Kalmar Nation, Lund.png
Kamensk-Uralsky	city	1701	1801	61.933333333333	56.4	Coat of Arms of Kamensk-Uralsky (Sverdlovsk oblast).png
Miass	city	1773	1873	60.1	55.05	Coat of Arms of Miass (Chelyabinsk oblast) (2002).png
Mirny, Sakha Republic	city	1955	2005	113.95	62.533333333333	Coat of Arms of Mirny (Yakutia) (2004).png
National Museum of Art, Osaka	art museum	1977	2027	135.492024	34.691786	null
Myski	city	1826	1876	87.816666666667	53.7	Gerb of Myski (Kemerovo oblast).jpg
Kårböle stave church	stave church	1989	2039	15.301666666667	61.980555555556	null
Semiluki	city	1615	1765	39.033333333333	51.683333333333	Coat of Arms of Semiluki (Voronezh oblast).png
Uryupinsk	city	1618	1768	42.016666666667	50.8	Coat of Arms of Uryupinsk 1994.png
Chernushka, Chernushinsky District, Perm Krai	city	1854	1904	56.083333333333	56.5	Coat of Arms of Chernyshka (Perm krai).jpg
Yakhroma	city	1841	1891	37.483333333333	56.283333333333	Coat of Arms of Yakhroma (Moscow oblast) (1988).png
Sapporo Beer Museum	museum	1890	1940	141.368889	43.071524	null
Chenla Kingdom	null	550	706	104.91666667	11.55	null
Läggesta railway station	railway station	1997	2047	17.1675	59.24861111	null
Republic of Hawaii	null	1894	1898	-157.796388889	21.3113888889	Seal of the Republic of Hawaii.svg
World Organisation for Animal Health	null	1924	1974	2.30671	48.8813	null
John Lennon Museum	museum	2000	2050	139.63083333	35.89488889	null
Russian Museum of Ethnography	museum	1902	1952	30.33444444	59.93805556	null
Suvorov Museum	military museum	1904	1954	30.3765	59.9433	null
New York Aquarium	zoo	1896	1946	-73.9751	40.5743	null
United States of Colombia	former country	1863	1886	-74.05	4.65	Coat of arms of United States of Colombia.svg
Stockholm School of Economics	Hochschule	1909	1959	18.050555555556	59.341666666667	null
Chankillo	human settlement	-300	0	-78.23583333	-9.55666667	null
Poble Espanyol	null	1929	1979	2.147	41.369	null
Yamato Museum	maritime museum	2005	2055	132.556	34.2411	null
United States of the Ionian Islands	former country	1815	1865	19.917	39.617	null
Charles Fort (Ireland)	fort	1670	1820	-8.499	51.6965	null
Koishikawa Botanical Gardens	botanical garden	1902	1952	139.75	35.71666667	null
Restauranten	railway station	1890	1940	18.09023333	59.39669444	null
Infra City	hotel	1990	2040	17.92961111	59.49889167	null
Skagsudde	lighthouse	1957	2007	19.016111111111	63.188055555556	null
Barcelona Museum of Contemporary Art	art museum	1995	2045	2.167	41.3832	null
California Science Center	museum	1951	2001	-118.286	34.0156	null
Sparken	Skatepark	2009	2059	20.254722222222	63.825277777778	null
KwaDukuza	town	1825	1875	31.289444444444	-29.328055555556	null
Charterhouse of the Transfiguration	Carthusian monastery	1950	2000	-73.1486	43.1589	null
Sarkel	null	830	1130	42.273056	47.705	null
Rabwah	human settlement	1948	1998	72.916666666667	31.75	null
Udvarhely County	null	1876	1926	25.3	46.3	null
Shire Hall, Monmouth	Grade I listed structure	1724	1824	-2.7154	51.812	null
Roppongi Hills	skyscraper	2003	2053	139.73	35.66	null
Ursholmen	lighthouse	1891	1941	11	58.8333	null
Merina Kingdom	former country	1540	1897	47.516666666667	-18.933333333333	null
Chhatrapati Shivaji Maharaj Vastu Sangrahalaya	museum	1922	1972	72.832222	18.926667	null
Sterlitamaksky District	municipal district	1930	1980	55.95	53.633333	Coat of Arms of Sterlitamak rayon (Bashkortostan).png
Provisional Revolutionary Government of the Republic of South Vietnam	former country	1969	2019	106.66666666667	10.75	Coat of arms of the Republic of South Vietnam.svg
Kraskino	urban-type settlement	1867	1917	130.78194444444	42.708333333333	null
Mishkinsky District, Republic of Bashkortostan	municipal district	1930	1980	55.96333333	55.53416667	Coat of Arms of Mishkino rayon (Bashkortostan).png
Chinateatern	theater	1928	1978	18.073611111111	59.3325	null
Chinati Foundation	art museum	1986	2036	-104.027	30.2987	null
Principality of Lippe	null	1123	1423	8.87796	51.9362	null
China Railway Museum	null	2002	2052	116.5103	39.9963	null
Józef Piłsudski monument, Turek	sculpture	1936	1986	18.49916667	52.01333333	null
Samuel Cocking Garden	botanical garden	2003	2053	139.47833333	35.29972222	null
Omotesando Hills	null	2006	2056	139.70874	35.66725	null
Choquequirao	human settlement	1536	1572	-72.8825	-13.389166666667	null
National Institute of Advanced Industrial Science and Technology	null	2001	2051	140.1331	36.06024	null
Mishkino, Mishkinsky District, Republic of Bashkortostan	village	1930	1980	55.963333333333	55.534166666667	null
Septinsular Republic	null	1800	1815	20.5	38.5	Septinsular republic flag1800-1807.jpg
Zarubino, Primorsky Krai	urban-type settlement	1928	1978	131.075	42.638888888889	null
Christiana, North West	town	1870	1920	25.15	-27.933333333333	null
Ho Chi Minh City University of Technology and Education	university	1962	2012	106.7717	10.8499	null
Hitachi Seaside Park	park	1991	2041	140.59138889	36.40055556	null
Chysauster Ancient Village	null	-100	200	-5.5402222222222	50.161027777778	null
North Lantau Hospital	public hospital	2012	2062	113.9393	22.2821	null
Cima, California	ghost town	1906	1956	-115.49916666667	35.237777777778	null
Yermekeyevsky District	municipal district	1935	1985	53.6694	54.0778	Coat of Arms of Ermekeevo rayon (Bashkortostan).png
Ufimsky District	municipal district	1930	1980	55.9667	54.7333	Coat of Arms of Ufimskiy rayon (Bashkortostan).png
Ilishevsky District	municipal district	1935	1985	54.31694444	55.44583333	Coat of Arms of Ilishevo rayon (Bashkortostan).png
Nabokov House	null	1997	2047	30.3049	59.9319	null
La Cité de l'Énergie	museum	1997	2047	-72.7549	46.535	null
Cité des Sciences et de l'Industrie	museum	1986	2036	2.388056	48.895556	null
Åre Old Church	church	1200	1500	13.081111111111	63.3975	null
Zianchurinsky District	municipal district	1930	1980	56.5803	52.1925	Coat of Arms of Zianchura rayon (Bashkortostan).png
Kiginsky District	municipal district	1930	1980	58.60416667	55.40527778	Coat of Arms of Kigi rayon (Bashkortostan).png
Kuyurgazinsky District	municipal district	1931	1981	55.80388889	52.70222222	Coat of Arms of Kuyurgaza rayon (Bashkortostan).png
Megino-Kangalassky District	municipal district	1930	1980	129.91	61.96	Coat of Arms of Megino-Kangalassky rayon (Yakutia).png
Venterspos	town	1937	1987	27.6333	-26.2667	null
Maiwand Lion	sculpture	1886	1936	-0.967481	51.456952	null
Healdtown	town	1853	1903	26.716666666667	-32.716666666667	null
Nagoya City Museum	museum	1977	2027	136.93489167	35.13638611	null
Nagasaki Atomic Bomb Museum	military museum	1955	2005	129.865	32.77277778	null
Karmaskalinsky District	municipal district	1930	1980	56.17777778	54.36944444	Coat of Arms of Karmaskaly rayon (Bashkortostan).png
Parri Bangla	human settlement	1895	1945	74.562222222222	35.810833333333	null
Christ of the Lanterns	sculpture	1794	1894	-4.77761	37.88817	null
Kievan Rus'	former country	860	1283	30.51666667	50.45	null
Republic of Benin (1967)	former country	1967	1967	-5.61667	6.31667	null
Gold Museum, Bogotá	museum	1939	1989	-74.071944444444	4.6016666666667	null
Sydney Tramway Museum	tramways museum	1950	2000	151.052	-34.0446	null
Colorado Railroad Museum	null	1959	2009	-105.193	39.7719	null
Holstein	null	1474	1774	9.66667	54.1667	null
Stockholm Court House	courthouse	1915	1965	18.04361111	59.33083333	null
Magogong	town	1934	1984	24.815	-27.654	null
Comisión Nacional de Actividades Espaciales	null	1991	2041	-58.3694	-34.6097	null
Huanbei	null	-1350	-1300	114.34	36.13	null
Hainan Provincial Museum	museum	1984	2034	110.3789	20.0157	null
Antenor Orrego Private University	university	1988	2038	-79.031669	-8.127258	Upao.jpg
Kugarchinsky District	municipal district	1930	1980	56.62694444	52.71388889	Coat of Arms of Kugarchi rayon (Bashkortostan).png
Sporkenburg	castle ruin	1310	1610	7.72861	50.3669	null
Usulután Department	department	1865	1915	-88.52	13.376	null
Morazán Department	department	1875	1925	-88.098	13.775	null
Comtat Venaissin	countship	1274	1791	5	44.08333333	Armoiries Comtat Venaissin.png
National Cryptologic Museum	geographical object	1993	2043	-76.7748	39.1148	null
Perm Governorate	governorate of the Russian Empire	1781	1881	56.248888888889	58.013888888889	Coat of Arms of Perm gubernia (Russian empire).png
Villa Farnesina	villa	1508	1658	12.4675	41.893611111111	null
Nitori Culture Hall	hotel	1971	2021	141.338	43.0607	null
Poster Museum, Wilanów	art museum	1968	2018	21.08817778	52.16430556	null
Coppergate Helmet	combat helmet	800	1100	-1.083183	53.960934	null
Spynie Palace	castle	1150	1450	-3.29139	57.6761	null
Contemporary Museum Baltimore	museum	1989	2039	-76.6179	39.2964	null
Æon Mall Kyoto Gojō	shopping mall	2004	2054	135.727	34.9975	null
Shmemis	null	1230	1530	37.01350833	35.0368	null
The Trolleybus Museum at Sandtoft	transport museum	1969	2019	-0.8706	53.5651	null
Château de Pflixbourg	castle	1212	1512	7.2544444444444	48.067222222222	null
Edgar Allan Poe Museum (Richmond, Virginia)	building	1922	1972	-77.426389	37.531944	null
San Vicente Department	department	1824	1874	-88.752	13.526	Escudosanvicente es.jpg
